# ni=113  nj= 33 
   1.0098370877719900        5.3522026294999999E-008
   1.0248842231123700        5.3522026294999999E-008
   1.0479008198124899        5.3522026294999999E-008
   1.0831077686218400        5.3522026294999999E-008
   1.1369614838610600        5.3522026294999999E-008
   1.2193379107639399        5.3522026294999999E-008
   1.3453436223316999        5.3522026294999999E-008
   1.5380861330795501        5.3522026294999999E-008
   1.8329114627187300        5.3522026294999999E-008
   2.2838860539471502        5.3522026294999999E-008
   2.9737117286357702        5.3522026294999999E-008
   4.0288919332752400        5.3522026294999999E-008
   5.6429305304405197        5.3522026294999999E-008
   8.1118174387476607        5.3522026294999999E-008
   11.888308643304800        5.3522026294999999E-008
   17.664954697893201        5.3522026294999999E-008
   26.501103872482499        5.3522026294999999E-008
   40.017170375047598        5.3522026294999999E-008
   60.691793459401502        5.3522026294999999E-008
   92.316381840864594        5.3522026294999999E-008
   140.69039989267799        5.3522026294999999E-008
   214.68490044557001        5.3522026294999999E-008
   327.86933979082897        5.3522026294999999E-008
   501.00000780234501        5.3522026294999999E-008
   501.00000780234501       -8.3301426993377655E-006
   327.86933978772799       -8.3301880782254349E-006
   214.68490044354300       -8.3302576453030888E-006
   140.69039989135300       -8.3303640574096932E-006
   92.316381839998201       -8.3305268288931899E-006
   60.691793458835100       -8.3307758095466604E-006
   40.017170374677299       -8.3311566586024777E-006
   26.501103872240499       -8.3317392179350690E-006
   17.664954697734899       -8.3326303199893040E-006
   11.888308643201301       -8.3339933792120081E-006
   8.1118174386800206       -8.3360783597546603E-006
   5.6429305303963098       -8.3392676150642143E-006
   4.0288919332463502       -8.3441460056397820E-006
   2.9737117286168999       -8.3516081534761393E-006
   2.2838860539348702       -8.3630225020136829E-006
   1.8329114627108400       -8.3804822676728819E-006
   1.5380861330747200       -8.4071893036350549E-006
   1.3453436223293000       -8.4480412705987018E-006
   1.2193379107641800       -8.5105297926220294E-006
   1.1369614838655100       -8.6061143060616560E-006
   1.0831077686350601       -8.7523235444542713E-006
   1.0479008198462600       -8.9759700395526013E-006
   1.0248842231967501       -9.3180671292748167E-006
   1.0098370879855301       -9.8413501793710023E-006
   1.0000007514761500       -1.0596456124433750E-005
  0.99092554925642595       -1.2903106577127920E-003
  0.97892245805785405       -2.9610550894486822E-003
  0.96315809723279100       -5.1182867684987391E-003
  0.94264191141015896       -7.8645638454216110E-003
  0.91625665730831796       -1.1298538846573150E-002
  0.88283711630784201       -1.5496899150752639E-002
  0.84131701999962905       -2.0488875884557788E-002
  0.79095273425358903       -2.6225262621983450E-002
  0.73160404251224898       -3.2546687655666977E-002
  0.66400736981667796       -3.9158926284935940E-002
  0.58993347471297197       -4.5627205987341178E-002
  0.51211717321564298       -5.1406545078442001E-002
  0.43391248133197402       -5.5923210341679158E-002
  0.35874719825478202       -5.8700114079518147E-002
  0.28955401392546298       -5.9481313621191280E-002
  0.22836625373635200       -5.8293421253018347E-002
  0.17617907118745199       -5.5412737923996633E-002
  0.13305641396501600       -5.1262814035477618E-002
   9.8384012400094631E-002  -4.6298515173880117E-002
   7.1156272049556810E-002  -4.0921541522869198E-002
   5.0219727601772589E-002  -3.5441618183198069E-002
   3.4441598583527203E-002  -3.0074459401714548E-002
   2.2804935160509160E-002  -2.4960671904053589E-002
   1.4446402593603360E-002  -2.0192868497599131E-002
   8.6535450356448728E-003  -1.5842835361966380E-002
   4.8351305564604220E-003  -1.1980700165167019E-002
   2.4817141350815240E-003  -8.6729213715503930E-003
   1.1448869459058509E-003  -5.9559654410714586E-003
   4.5186002957853033E-004  -3.8100823503323489E-003
   1.2923070058792329E-004  -2.1642385699473482E-003
   1.8114638896806110E-006  -9.2466470444669299E-004
  -3.1149649524738237E-005   4.7474876321069497E-017
   1.8114638914155831E-006   9.2466470446742348E-004
   1.2923070059352369E-004   2.1642385699863270E-003
   4.5186002959870440E-004   3.8100823504123040E-003
   1.1448869459555579E-003   5.9559654411966223E-003
   2.4817141351898019E-003   8.6729213717341661E-003
   4.8351305566678143E-003   1.1980700165414930E-002
   8.6535450360037403E-003   1.5842835362279789E-002
   1.4446402594191081E-002   2.0192868497984622E-002
   2.2804935161412271E-002   2.4960671904506970E-002
   3.4441598584860587E-002   3.0074459402232041E-002
   5.0219727603684899E-002   3.5441618183771693E-002
   7.1156272052230241E-002   4.0921541523481583E-002
   9.8384012403736509E-002   4.6298515174499337E-002
  0.13305641396984999        5.1262814036055218E-002
  0.17617907119368501        5.5412737924467013E-002
  0.22836625374413200        5.8293421253305673E-002
  0.28955401393481400        5.9481313621224212E-002
  0.35874719826556201        5.8700114079251083E-002
  0.43391248134384403        5.5923210341108712E-002
  0.51211717322809902        5.1406545077611478E-002
  0.58993347472541002        4.5627205986329293E-002
  0.66400736982849895        3.9158926283836493E-002
  0.73160404252295996        3.2546687654568918E-002
  0.79095273426289403        2.6225262620955231E-002
  0.84131702000733100        2.0488875883654199E-002
  0.88283711631396200        1.5496899149998810E-002
  0.91625665731297801        1.1298538845976100E-002
  0.94264191141353804        7.8645638449747861E-003
  0.96315809723503398        5.1182867681947609E-003
  0.97892245805917200        2.9610550892665670E-003
  0.99092554925699505        1.2903106576330279E-003
   1.0000007503372199        1.0703589363236010E-005
   1.0098370879855301        9.9483942319610023E-006
   1.0248842231967501        9.4251111818648151E-006
   1.0479008198462600        9.0830140921426014E-006
   1.0831077686350601        8.8593675970442731E-006
   1.1369614838655100        8.7131583586516544E-006
   1.2193379107641800        8.6175738452120312E-006
   1.3453436223293000        8.5550853231887019E-006
   1.5380861330747200        8.5142333562250550E-006
   1.8329114627108400        8.4875263202628820E-006
   2.2838860539348702        8.4700665546036846E-006
   2.9737117286168999        8.4586522060661377E-006
   4.0288919332463502        8.4511900582297804E-006
   5.6429305303963098        8.4463116676542144E-006
   8.1118174386800206        8.4431224123446603E-006
   11.888308643201301        8.4410374318020082E-006
   17.664954697734899        8.4396743725793041E-006
   26.501103872240499        8.4387832705250690E-006
   40.017170374677299        8.4382007111924777E-006
   60.691793458835100        8.4378198621366605E-006
   92.316381839998201        8.4375708814831900E-006
   140.69039989135300        8.4374081099996932E-006
   214.68490044354300        8.4373016978930889E-006
   327.86933978772799        8.4372321308154350E-006
   501.00000780234501        8.4371867519277656E-006
   501.00000780234501       -2.2851304308642679E-005
   327.86933977801198       -2.2851581148006449E-005
   214.68490043719100       -2.2852005652337350E-005
   140.69039988719999       -2.2852654988224930E-005
   92.316381837283501       -2.2853648233909862E-005
   60.691793457060299       -2.2855167535413901E-005
   40.017170373516997       -2.2857491509326100E-005
   26.501103871481899       -2.2861046336811111E-005
   17.664954697239001       -2.2866483918696978E-005
   11.888308642877201       -2.2874801424086540E-005
   8.1118174384681296       -2.2887524155873838E-005
   5.6429305302578499       -2.2906985267896021E-005
   4.0288919331560100       -2.2936753629555539E-005
   2.9737117285582402       -2.2982288301720409E-005
   2.2838860538974601       -2.3051939644743470E-005
   1.8329114626885901       -2.3158480646454350E-005
   1.5380861330654101       -2.3321449292190660E-005
   1.3453436223356701       -2.3570731531614550E-005
   1.2193379107982301       -2.3952041903531321E-005
   1.1369614839603901       -2.4535306881534210E-005
   1.0831077688766000       -2.5427488318958100E-005
   1.0479008204584599       -2.6792198624020680E-005
   1.0248842247827299       -2.8879704830687229E-005
   1.0098370922362301       -3.2072824109178537E-005
   1.0000025994773600       -3.6775322067220643E-005
  0.99092879250898902       -1.3134601597572771E-003
  0.97892536344310799       -2.9820936194675839E-003
  0.96316073651548895       -5.1377663419188138E-003
  0.94264433446009099       -7.8828944199153834E-003
  0.91625889738120503       -1.1316025455434401E-002
  0.88283919417102097       -1.5513769455162210E-002
  0.84131894700063004       -2.0505300691259672E-002
  0.79095451413958895       -2.6241371287375550E-002
  0.73160567157283096       -3.2562579819578420E-002
  0.66400883504642505       -3.9174680966424430E-002
  0.58993475044285204       -4.5642888687897801E-002
  0.51211821781030098       -5.1422213222701893E-002
  0.43391323609938298       -5.5938917290841210E-002
  0.35874758964308201       -5.8715912185481688E-002
  0.28955395764497499       -5.9497257166571518E-002
  0.22836565740653900       -5.8309570178804983E-002
  0.17617783187378899       -5.5429162704641502E-002
  0.13305440837056401       -5.1279601218161823E-002
   9.8381078665694913E-002  -4.6315772326991862E-002
   7.1152181966327041E-002  -4.0939399477731772E-002
   5.0214146515601590E-002  -3.5460226710868757E-002
   3.4434028643937548E-002  -3.0093968761964431E-002
   2.2794639113751059E-002  -2.4981186618051359E-002
   1.4432316981467011E-002  -2.0214354827375200E-002
   8.6342221675356889E-003  -1.5864978139086230E-002
   4.8087748566801938E-003  -1.2002772261443469E-002
   2.4463219903442589E-003  -8.6938303927752442E-003
   1.0982740386738590E-003  -5.9745631036299696E-003
   3.9135497326979701E-004  -3.8254868897448220E-003
   5.1138592040468148E-005  -2.1759199715643360E-003
  -9.9151999605977826E-005  -9.3243182000764962E-004
  -1.5885352007136979E-004   9.9496979002994941E-016
  -9.9151999601995849E-005   9.3243182002603401E-004
   5.1138592047028262E-005   2.1759199716038730E-003
   3.9135497329129333E-004   3.8254868898245382E-003
   1.0982740387246090E-003   5.9745631037551282E-003
   2.4463219904531969E-003   8.6938303929590677E-003
   4.8087748568883693E-003   1.2002772261691210E-002
   8.6342221678950577E-003   1.5864978139399570E-002
   1.4432316982055150E-002   2.0214354827760551E-002
   2.2794639114654500E-002   2.4981186618504590E-002
   3.4434028645271161E-002   3.0093968762481799E-002
   5.0214146517514081E-002   3.5460226711442271E-002
   7.1152181969000597E-002   4.0939399478344053E-002
   9.8381078669336944E-002   4.6315772327610978E-002
  0.13305440837539800        5.1279601218739347E-002
  0.17617783188002201        5.5429162705111841E-002
  0.22836565741431900        5.8309570179092232E-002
  0.28955395765432601        5.9497257166604429E-002
  0.35874758965386300        5.8715912185214603E-002
  0.43391323611125399        5.5938917290270757E-002
  0.51211821782275702        5.1422213221871363E-002
  0.58993475045529098        4.5642888686885923E-002
  0.66400883505824704        3.9174680965324983E-002
  0.73160567158354195        3.2562579818480368E-002
  0.79095451414889395        2.6241371286347379E-002
  0.84131894700833199        2.0505300690356141E-002
  0.88283919417714096        1.5513769454408501E-002
  0.91625889738586497        1.1316025454837500E-002
  0.94264433446346996        7.8828944194687597E-003
  0.96316073651773204        5.1377663416151114E-003
  0.97892536344442604        2.9820936192858629E-003
  0.99092879250955901        1.3134601596781531E-003
   1.0000025955406000        3.6882687933300539E-005
   1.0098370922362301        3.2179868161768533E-005
   1.0248842247827299        2.8986748883277229E-005
   1.0479008204584599        2.6899242676610680E-005
   1.0831077688766000        2.5534532371548100E-005
   1.1369614839603901        2.4642350934124210E-005
   1.2193379107982301        2.4059085956121321E-005
   1.3453436223356701        2.3677775584204550E-005
   1.5380861330654101        2.3428493344780660E-005
   1.8329114626885901        2.3265524699044350E-005
   2.2838860538974601        2.3158983697333470E-005
   2.9737117285582402        2.3089332354310409E-005
   4.0288919331560100        2.3043797682145539E-005
   5.6429305302578499        2.3014029320486032E-005
   8.1118174384681296        2.2994568208463828E-005
   11.888308642877201        2.2981845476676550E-005
   17.664954697239001        2.2973527971286978E-005
   26.501103871481899        2.2968090389401111E-005
   40.017170373516997        2.2964535561916100E-005
   60.691793457060299        2.2962211588003891E-005
   92.316381837283501        2.2960692286499862E-005
   140.69039988719999        2.2959699040814930E-005
   214.68490043719100        2.2959049704927350E-005
   327.86933977801198        2.2958625200596449E-005
   501.00000780234501        2.2958348361232679E-005
   501.00000780234501       -4.8003089920927367E-005
   327.86933976168098       -4.8004032378773812E-005
   214.68490042651399       -4.8005477909553767E-005
   140.69039988022001       -4.8007689041322571E-005
   92.316381832720495       -4.8011071261726763E-005
   60.691793454077199       -4.8016244818103699E-005
   40.017170371566799       -4.8024158461328057E-005
   26.501103870207000       -4.8036263432168297E-005
   17.664954696405601       -4.8054779596580587E-005
   11.888308642332399       -4.8083102535071593E-005
   8.1118174381121904       -4.8126426240073537E-005
   5.6429305300256498       -4.8192695614478198E-005
   4.0288919330053599       -4.8294063444949207E-005
   2.9737117284624701       -4.8449119036568373E-005
   2.2838860538412700       -4.8686297206225723E-005
   1.8329114626670400       -4.9049092791859351E-005
   1.5380861330874800       -4.9604036938606641E-005
   1.3453436224369599       -5.0452897890649429E-005
   1.2193379110757301       -5.1751343728032819E-005
   1.1369614846650200       -5.3737489514158657E-005
   1.0831077706647101       -5.6775563994931071E-005
   1.0479008251030399       -6.1422703833357504E-005
   1.0248842372741200       -6.8531125508188638E-005
   1.0098371272597000       -7.9404418630527840E-005
   1.0000067658261600       -9.5706300903255026E-005
  0.99093579227909601       -1.3635965156222930E-003
  0.97893143574980501       -3.0261512938540530E-003
  0.96316609131100095       -5.1773329080948543E-003
  0.94264912354802399       -7.9191482009638246E-003
  0.91626322774212698       -1.1349842655310281E-002
  0.88284313878433496       -1.5545803612997820E-002
  0.84132255310387705       -2.0536041836119550E-002
  0.79095780861236997       -2.6271190300964860E-002
  0.73160866279367998       -3.2591762126216978E-002
  0.66401151078882203       -3.9203452554752098E-002
  0.58993707265872597       -4.5671436509387660E-002
  0.51212011710348704       -5.1450701260850641E-002
  0.43391460958919298       -5.5967499289880152E-002
  0.35874830397792501       -5.8744742341963398E-002
  0.28955385457307098       -5.9526500691876143E-002
  0.22836455557771801       -5.8339415707831223E-002
  0.17617551781513799       -5.5459837535696700E-002
  0.13305061149986999       -5.1311388769318261E-002
   9.8375426444989936E-002  -4.6349029507169938E-002
   7.1144129742305037E-002  -4.0974569343761459E-002
   5.0202872030543889E-002  -3.5497836879030312E-002
   3.4418276062186677E-002  -3.0134595599830831E-002
   2.2772499313749129E-002  -2.5025347141971299E-002
   1.4400958566523250E-002  -2.0262269607162209E-002
   8.5896702013944781E-003  -1.5916174792149410E-002
   4.7459258648404707E-003  -1.2055673233695991E-002
   2.3592797331955500E-003  -8.7457815632091540E-003
   9.8048834873895683E-004  -6.0226676282361122E-003
   2.3490651787163710E-004  -3.8677710530212522E-003
  -1.5471902493105439E-004  -2.2123397908909272E-003
  -3.6989075568668499E-004  -9.6659762261109563E-004
  -4.8211414944556569E-004   4.3853685155105026E-015
  -3.6989075567770970E-004   9.6659762262842226E-004
  -1.5471902492021579E-004   2.2123397909319291E-003
   2.3490651789615991E-004   3.8677710530992970E-003
   9.8048834879261963E-004   6.0226676283612257E-003
   2.3592797333062531E-003   8.7457815633928387E-003
   4.7459258650507461E-003   1.2055673233943130E-002
   8.5896702017551653E-003   1.5916174792462469E-002
   1.4400958567112441E-002   2.0262269607547050E-002
   2.2772499314653319E-002   2.5025347142424052E-002
   3.4418276063520832E-002   3.0134595600347789E-002
   5.0202872032456797E-002   3.5497836879603457E-002
   7.1144129744978871E-002   4.0974569344373407E-002
   9.8375426448632189E-002   4.6349029507788818E-002
  0.13305061150470401        5.1311388769895591E-002
  0.17617551782137100        5.5459837536166873E-002
  0.22836455558549801        5.8339415708118340E-002
  0.28955385458242200        5.9526500691908950E-002
  0.35874830398870500        5.8744742341696202E-002
  0.43391460960106398        5.5967499289309663E-002
  0.51212011711594296        5.1450701260020097E-002
  0.58993707267116402        4.5671436508375789E-002
  0.66401151080064302        3.9203452553652693E-002
  0.73160866280439196        3.2591762125119023E-002
  0.79095780862167497        2.6271190299936811E-002
  0.84132255311157800        2.0536041835216200E-002
  0.88284313879045495        1.5545803612244450E-002
  0.91626322774678803        1.1349842654713799E-002
  0.94264912355140396        7.9191482005177664E-003
  0.96316609131324404        5.1773329077919473E-003
  0.97893143575112296        3.0261512936734609E-003
  0.99093579227966599        1.3635965155450070E-003
   1.0000067556013501        9.5814075115580668E-005
   1.0098371272597000        7.9511462683117830E-005
   1.0248842372741200        6.8638169560778642E-005
   1.0479008251030399        6.1529747885947508E-005
   1.0831077706647101        5.6882608047521067E-005
   1.1369614846650200        5.3844533566748640E-005
   1.2193379110757301        5.1858387780622822E-005
   1.3453436224369599        5.0559941943239433E-005
   1.5380861330874800        4.9711080991196638E-005
   1.8329114626670400        4.9156136844449341E-005
   2.2838860538412700        4.8793341258815719E-005
   2.9737117284624701        4.8556163089158383E-005
   4.0288919330053599        4.8401107497539217E-005
   5.6429305300256498        4.8299739667068222E-005
   8.1118174381121904        4.8233470292663547E-005
   11.888308642332399        4.8190146587661590E-005
   17.664954696405601        4.8161823649170591E-005
   26.501103870207000        4.8143307484758300E-005
   40.017170371566799        4.8131202513918067E-005
   60.691793454077199        4.8123288870693702E-005
   92.316381832720495        4.8118115314316773E-005
   140.69039988022001        4.8114733093912568E-005
   214.68490042651399        4.8112521962143777E-005
   327.86933976168098        4.8111076431363802E-005
   501.00000780234501        4.8110133973517357E-005
   501.00000780234501       -9.1567946960067204E-005
   327.86933973873499       -9.1570500722954655E-005
   214.68490041151301       -9.1574418709485027E-005
   140.69039987041299       -9.1580411791477559E-005
   92.316381826309097       -9.1589579008232859E-005
   60.691793449885800       -9.1603601486674592E-005
   40.017170368826697       -9.1625050734237494E-005
   26.501103868415800       -9.1657860213883232E-005
   17.664954695234702       -9.1708046680866214E-005
   11.888308641567400       -9.1784813563347483E-005
   8.1118174376131407       -9.1902238729934952E-005
   5.6429305297018697       -9.2081856154826343E-005
   4.0288919327995201       -9.2356604918340308E-005
   2.9737117283416401       -9.2776869728963186E-005
   2.2838860537947698       -9.3419720706028230E-005
   1.8329114627138801       -9.4403046857582631E-005
   1.5380861333031599       -9.5907175117148120E-005
   1.3453436230265701       -9.8207939542200472E-005
   1.2193379125666499       -1.0172726507343710E-004
   1.1369614884259800       -1.0711054222076480E-004
   1.0831077803575400       -1.1534498245587260E-004
   1.0479008509243799       -1.2794066155307721E-004
   1.0248843089016200       -1.4720746844614231E-004
   1.0098373349581800       -1.7667886219917999E-004
   1.0000157437244599       -2.2220269275121811E-004
  0.99095021840459896       -1.4678461514851179E-003
  0.97894371156775495       -3.1156678089168440E-003
  0.96317670228427599       -5.2559641199795906E-003
  0.94265843404170802       -7.9897481208283435E-003
  0.91627150313808903       -1.1414532471420359E-002
  0.88285056703763898       -1.5606164817995170E-002
  0.84132926258219798       -2.0593259835375150E-002
  0.79096388058493605       -2.6326161990144231E-002
  0.73161413711295797       -3.2645177450505811E-002
  0.66401638396330698       -3.9255857391805100E-002
  0.58994128981660099       -4.5723282038075380E-002
  0.51212356272253201       -5.1502383313994322E-002
  0.43391710335313199       -5.6019390413822513E-002
  0.35874960462417199       -5.8797219675430328E-002
  0.28955366683510098       -5.9579973739548153E-002
  0.22836252851478800       -5.8394358145330179E-002
  0.17617122100379201       -5.5516825381236062E-002
  0.13304347803886901       -5.1371144243167008E-002
   9.8364652496287980E-002  -4.6412466377344773E-002
   7.1128515506912834E-002  -4.1042830093462282E-002
   5.0180578096573308E-002  -3.5572300325636200E-002
   3.4386456804746238E-002  -3.0216808724822689E-002
   2.2726778618504560E-002  -2.5116791131677880E-002
   1.4334777478898849E-002  -2.0363823035446909E-002
   8.4937359835367664E-003  -1.6027196254402489E-002
   4.6082260828042886E-003  -1.2173050869592750E-002
   2.1659053105511378E-003  -8.8641402427768641E-003
   7.1604372713322340E-004  -6.1368986382941693E-003
  -1.1921989630625430E-004  -3.9773916750491037E-003
  -6.2466725179772370E-004  -2.3284384003403220E-003
  -9.8817124909733101E-004  -1.1130826374705549E-003
  -1.1433438132198641E-003   9.3172698647119017E-015
  -9.8817124908196765E-004   1.1130826374864250E-003
  -6.2466725177699745E-004   2.3284384003810789E-003
  -1.1921989627616501E-004   3.9773916751244861E-003
   7.1604372719332007E-004   6.1368986384191249E-003
   2.1659053106660949E-003   8.8641402429591541E-003
   4.6082260830193024E-003   1.2173050869838250E-002
   8.4937359839005796E-003   1.6027196254714771E-002
   1.4334777479490430E-002   2.0363823035830429E-002
   2.2726778619410418E-002   2.5116791132129380E-002
   3.4386456806081579E-002   3.0216808725338610E-002
   5.0180578098487097E-002   3.5572300326208423E-002
   7.1128515509587320E-002   4.1042830094073453E-002
   9.8364652499930774E-002   4.6412466377962987E-002
  0.13304347804370401        5.1371144243743852E-002
  0.17617122101002600        5.5516825381705819E-002
  0.22836252852256900        5.8394358145616998E-002
  0.28955366684445200        5.9579973739580752E-002
  0.35874960463495198        5.8797219675162993E-002
  0.43391710336500300        5.6019390413251907E-002
  0.51212356273498905        5.1502383313163709E-002
  0.58994128982904004        4.5723282037063537E-002
  0.66401638397512797        3.9255857390705792E-002
  0.73161413712366996        3.2645177449408078E-002
  0.79096388059424105        2.6326161989116470E-002
  0.84132926258990004        2.0593259834472230E-002
  0.88285056704375997        1.5606164817242630E-002
  0.91627150314274997        1.1414532470824910E-002
  0.94265843404508798        7.9897481203836627E-003
  0.96317670228651897        5.2559641196786109E-003
  0.97894371156907301        3.1156678087390032E-003
  0.99095021840516995        1.4678461514122921E-003
   1.0000157201899800        2.2231048427879770E-004
   1.0098373349581800        1.7678590625176999E-004
   1.0248843089016200        1.4731451249873229E-004
   1.0479008509243799        1.2804770560566721E-004
   1.0831077803575400        1.1545202650846260E-004
   1.1369614884259800        1.0721758627335480E-004
   1.2193379125666499        1.0183430912602710E-004
   1.3453436230265701        9.8314983594790476E-005
   1.5380861333031599        9.6014219169738110E-005
   1.8329114627138801        9.4510090910172607E-005
   2.2838860537947698        9.3526764758618234E-005
   2.9737117283416401        9.2883913781553190E-005
   4.0288919327995201        9.2463648970930311E-005
   5.6429305297018697        9.2188900207416347E-005
   8.1118174376131407        9.2009282782524955E-005
   11.888308641567400        9.1891857615937459E-005
   17.664954695234702        9.1815090733456218E-005
   26.501103868415800        9.1764904266473235E-005
   40.017170368826697        9.1732094786827498E-005
   60.691793449885800        9.1710645539264582E-005
   92.316381826309097        9.1696623060822876E-005
   140.69039987041299        9.1687455844067576E-005
   214.68490041151301        9.1681462762075044E-005
   327.86933973873499        9.1677544775544645E-005
   501.00000780234501        9.1674991012657180E-005
   501.00000780234501       -1.6702568298291611E-004
   327.86933970917300       -1.6703182146787150E-004
   214.68490039218699       -1.6704124178444749E-004
   140.69039985777900       -1.6705565141275969E-004
   92.316381818049507       -1.6707769285759019E-004
   60.691793444486102       -1.6711140818179471E-004
   40.017170365296799       -1.6716298025862359E-004
   26.501103866108402       -1.6724186661582789E-004
   17.664954693727200       -1.6736253380116560E-004
   11.888308640583800       -1.6754711032533851E-004
   8.1118174369746807       -1.6782944469139491E-004
   5.6429305292952501       -1.6826131269094801E-004
   4.0288919325590600       -1.6892191229013129E-004
   2.9737117282443100       -1.6993238732180069E-004
   2.2838860538730898       -1.7147804340666910E-004
   1.8329114631039700       -1.7384233016392201E-004
   1.5380861343752099       -1.7745882153385179E-004
   1.3453436257253200       -1.8299072663697610E-004
   1.2193379193142500       -1.9145251239823511E-004
   1.1369615056017399       -2.0439594251411711E-004
   1.0831078254061699       -2.2419465442403039E-004
   1.0479009736574401       -2.5447949214518398E-004
   1.0248846580531601       -3.0080463137785441E-004
   1.0098383738101200       -3.7166806901603640E-004
   1.0000347140269601       -4.8700848520521507E-004
  0.99097879321562099       -1.6786385279378270E-003
  0.97896783406060295       -3.2936245067852329E-003
  0.96319730704620599       -5.4096702821145723E-003
  0.94267627587939895       -8.1255635412759517E-003
  0.91628715688663198       -1.1537180317616609E-002
  0.88286445394697699       -1.5719164753115449E-002
  0.84134168043346202       -2.0699249078387261E-002
  0.79097502773527095       -2.6427135349584251E-002
  0.73162412521725695       -3.2742668995281873E-002
  0.66402523696736404       -3.9351080319807712E-002
  0.58994893146601202       -4.5817238549535989E-002
  0.51212980088966797       -5.1595952752578091E-002
  0.43392162203559898       -5.6113402153129627E-002
  0.35875196822915900       -5.8892517628270843E-002
  0.28955332756383600       -5.9677480886466072E-002
  0.22835881529586399       -5.8495149488261358E-002
  0.17616328436395501       -5.5622214461210968E-002
